Nome: FRANCA
Codigo Estacao: 83630
Latitude: -20.584314
Longitude: -47.382427
Altitude: 1003.55
Situacao: Operante
Data Inicial: 1960-01-01
Data Final: 2022-03-17
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2019-01-14;2,8;3,8;12,8;32;25,14;21,1;64,25;2;
2019-01-15;3,7;3,4;,4;31,3;24,76;19,5;66,5;2,333333;
2019-01-16;4,8;0;0;30,8;25,96;20,4;64,75;1,333333;
2019-01-17;3,7;2,1;7,2;30,6;23,94;17,7;66,75;,666667;
2019-01-18;3,6;4,1;0;30,2;24,1;20,3;74,75;2;
2019-01-19;3,1;5,9;0;32,2;25,56;20,2;59,75;1,666667;
2019-01-20;5,1;1,9;2,8;31,8;24,8;19,8;70,75;,666667;
2019-01-21;3,2;3,8;34,4;32,2;26,12;19,8;62,5;1;
2019-01-22;4,2;5,4;0;32,4;27,1;22,9;67,25;,666667;
2019-01-23;3,1;2,9;2,9;31;25,62;21,3;71,25;2,333333;
2019-01-24;2,5;3,3;0;31,8;25,42;21,7;65,25;2;
2019-01-25;2;4,7;0;32,3;23,26;19,2;70,25;2;
2019-01-26;1,5;1,9;17,1;26,6;20,98;17,3;78;4,666667;
2019-01-27;1,4;,1;4,6;25,6;21,2;17,2;84;2;
2019-01-28;,8;6,8;1,6;31,4;24,7;17,9;56,5;2,333333;
2019-01-29;1,9;7,1;0;32,2;26,18;21,1;53,25;2;
2019-01-30;1,9;4,7;0;33,4;26,76;22;52,25;3;
2019-01-31;1,7;4,9;0;32,6;26,18;21,1;56,5;1,333333;
2019-02-01;5;5,5;0;33,2;27,24;22;52,25;2,333333;
2019-02-02;5,8;5,8;0;34,4;27,44;22;52,75;1,333333;
2019-02-03;5,7;2,7;0;34,2;23,92;20,4;73,25;2,666667;
2019-02-04;3,1;,7;5,4;27;22,14;17,7;80,5;1,666667;
2019-02-05;2,2;2,6;0;29,8;22,88;18,4;73,25;3;
2019-02-06;2,6;0;11,4;25,6;20,72;19,2;88;2,666667;
2019-02-07;,9;3;9,6;28,6;22,64;18;77,25;1,666667;
2019-02-08;3;6,6;0;31;24,94;19,9;62,75;1,666667;
2019-02-09;4,1;5,2;0;31,4;25,38;20,3;59,5;2,666667;
2019-02-10;4,5;1,2;0;31,1;24,54;20,4;70,5;3,333333;
2019-02-11;3,9;3,1;0;30,8;24,82;21,1;72,75;3;
2019-02-12;4,1;0;0;27,4;21,96;19,6;85,5;2,666667;
2019-02-13;1,1;0;5,8;25,6;21,7;19,3;90,75;,666667;
2019-02-14;,8;1,1;15,1;26,5;21,6;18,3;91,25;2;
2019-02-15;1,1;1,5;20,6;26,8;22,16;19,2;82,75;2,333333;
2019-02-16;2;0;39;23,2;20;18;96;2,666667;
2019-02-17;,8;0;17,2;24;21,16;19,2;88;2;
2019-02-18;,7;,6;0;26,8;22,54;19,7;84,5;3;
2019-02-19;2,1;5,8;0;28,8;23,4;19,2;72,5;2,666667;
2019-02-20;3,2;1,8;0;28,4;21,72;19;87,5;2,666667;
2019-02-21;1,7;,3;75,7;27;21,22;18,5;83,75;3,333333;
2019-02-22;1,8;1,7;0;30,3;23,18;19,4;82;2,666667;
2019-02-23;2,7;2,9;0;32;25,22;20,3;69,75;3,333333;
2019-02-24;3,2;3,3;0;32;25,78;21,9;63,25;2;
2019-02-25;1,8;1,5;12,1;30,4;23,46;19,9;81;1,666667;
2019-02-26;1,3;1,2;9,6;27,5;21,7;18,8;87,75;2,333333;
2019-02-27;,7;2,4;39,3;28,6;21,74;18,3;83,75;1,666667;
2019-02-28;1,5;0;8,2;26,2;21,9;19,3;82,75;2,666667;
2019-03-01;,5;,3;9,7;25,9;21,14;19,2;89;3;
2019-03-02;,1;,3;37,6;24,6;20,92;18,8;89,75;2,333333;
2019-03-03;2,2;,6;,4;26;20,92;18,8;93,5;2;
2019-03-04;,9;2,1;33;23,6;20,36;18;87,5;2,333333;
2019-03-05;1,3;2,8;19,8;28;21,96;18,5;82,75;2,333333;
2019-03-06;2;2,9;1,6;29,2;23,08;19,4;82,5;1,666667;
2019-03-07;2,6;1,4;,5;28,6;22,36;19,8;83,75;3,333333;
2019-03-08;2,4;5;19,2;29,4;23,54;19,1;75,5;2;
2019-03-09;3,1;4,9;0;30,8;25,32;21;70,5;1,666667;
2019-03-10;2,7;2,9;0;30,5;23,34;20,4;85,5;3;
2019-03-11;1,8;2,1;46,3;29,4;21,42;18,3;76,5;3;
2019-03-12;2,9;3,9;2,2;29;22,8;18,4;80,25;2;
2019-03-13;2,8;5,6;28,9;29,4;22,92;18,3;75,75;2;
2019-03-14;2,5;1;0;27,6;21,96;18,4;92,5;1,666667;
2019-03-15;1;5,5;30,6;28,4;23,2;18,4;80,5;,666667;
2019-03-16;1,9;2,9;,4;29,6;23,04;20;84;2,333333;
2019-03-17;1,7;9,2;12,4;29,8;23,2;19,2;77;3,666667;
2019-03-18;3,1;5,9;0;29,8;24,14;20,7;77,25;2,333333;
2019-03-19;2,3;4,2;0;28,6;24,18;20,9;85,75;1,666667;
2019-03-20;2,2;5,3;0;30,2;22,68;19,6;84,5;2;
2019-03-21;1,8;2,9;33,3;26,6;21,48;19;90;3;
2019-03-22;1,5;1,1;10,2;24,4;20,22;17,9;84,5;4,333333;
2019-03-23;1,5;5,2;0;26,5;20,92;17,3;81,5;3,333333;
2019-03-24;2,3;8,4;0;29,4;22,94;17,7;69;1,666667;
2019-03-25;3;4,8;0;29,5;23,56;18,7;67,5;2,333333;
2019-03-26;2,9;5,8;0;29,6;24,06;19,1;63,75;2,666667;
2019-03-27;3,8;9,5;0;30;24,02;18,9;61;2,333333;
2019-03-28;4,3;9,8;0;29,4;23,18;18,5;65,5;2;
2019-03-29;3,8;9,8;0;29;22,72;18,4;67,5;2,666667;
2019-03-30;3,4;9,2;0;29,2;22,16;17,8;67,25;1,333333;
2019-03-31;3;9,7;0;29,8;22,92;17;62,25;1,333333;
2019-04-01;4,1;9,4;0;29,6;23,62;19,1;64,25;1;
2019-04-02;3,8;8,5;0;29,6;23,64;19;65,75;1,666667;
2019-04-03;3,9;3,8;0;29,4;24,3;19,7;57;,666667;
2019-04-04;4,5;8,8;0;31;25,92;22,6;59;1,333333;
2019-04-05;5,3;2,7;0;29,5;24,66;22,2;73,75;3;
2019-04-06;3,2;4,9;0;30,2;23,92;20,9;72,75;2,333333;
2019-04-07;2,9;2,7;10,1;28;23,92;20,8;70,5;3;
2019-04-08;1,9;0;33,7;24;20,4;18,4;92,75;1;
2019-04-09;,7;2,1;3,7;25,2;20,42;18,5;89,75;1,333333;
2019-04-10;,9;8,4;0;28;21,76;17,4;78,5;2,666667;
2019-04-11;2,4;6,3;0;27,2;21,3;17,9;82,75;2,333333;
2019-04-12;2,5;6,3;18,6;27,9;23,56;19,3;67,25;3,666667;
2019-04-13;3,7;4;0;28,6;22,92;20;86,75;2,333333;
2019-04-14;1,7;,4;54;25,2;20,48;19,2;94,25;2,666667;
2019-04-15;,8;3,4;2,9;26,8;21,44;19;91,5;1,333333;
2019-04-16;1,2;6,3;46,1;27,4;21,9;18,7;87;3,333333;
2019-04-17;2;8,7;,4;27,7;21,98;19,2;81,25;1,333333;
2019-04-18;1,8;10,6;0;27,3;21,64;17,7;61,75;1,333333;
2019-04-19;2,2;10,8;0;27,7;20,38;15;55,75;1;
2019-04-20;3,3;10,8;0;28,6;21,42;15,5;59;1;
2019-04-21;2,6;10,2;0;29,6;22,58;17,3;58,75;1,666667;
2019-04-22;4,2;10;0;29,4;23,78;20,1;63,5;2,333333;
2019-04-23;4;3,4;0;29,3;22,94;20,2;80,25;2,666667;
2019-04-24;2,3;9,4;12,1;30;23,44;18;72,5;1,666667;
2019-04-25;3,2;7,3;0;28,4;23,08;19,2;68,25;2,666667;
2019-04-26;3,3;8,1;0;28,4;23,32;18,6;66,25;2,666667;
2019-04-27;3,5;7,4;0;29,8;23,56;18,8;64,75;2;
2019-04-28;4,1;9,5;0;29,2;23,88;20,4;68,5;3,333333;
2019-04-29;3,3;8;5,6;27,1;21,12;18,3;76;1;
2019-04-30;2,3;10,1;0;28,4;21,68;17;60,5;1;
2019-05-01;3,9;4;0;26,8;22,54;18,3;62;2;
2019-05-02;3,8;4,3;0;28;23,46;20,9;69;1,333333;
2019-05-03;3,4;2,1;0;27,3;22,5;19,8;83,25;2;
2019-05-04;1,6;2,4;62,7;27,2;22,18;19,3;83,25;1;
2019-05-05;1,5;6,1;10,8;26,8;22,02;18,5;77,75;,233333;
2019-05-06;3;9,6;0;28,8;23,1;19,3;70,5;2;
2019-05-07;2,9;8,8;0;29,4;22,84;19,4;74,25;2;
2019-05-08;2,4;6,5;1;28;22,22;18,7;76,5;1;
2019-05-09;2;9,7;,4;27;21,18;17,7;81,25;3,333333;
2019-05-10;2,5;4,8;15,8;26,4;21,86;17,9;79;2,666667;
2019-05-11;2,2;1,5;,3;27,4;22,84;19,6;76,25;3;
2019-05-12;2,8;5,6;0;28;23,32;20,2;78,5;1,666667;
2019-05-13;2;6;0;28,6;23,3;20,3;78,5;1,333333;
2019-05-14;2,4;4;0;27,4;22,24;19,8;82,25;2;
2019-05-15;1,8;7,7;0;25;19,02;15,9;83,75;3;
2019-05-16;1,5;4;0;23,8;18,86;15,4;82;3;
2019-05-17;2;,7;0;20,4;17,34;15,3;93,5;1,666667;
2019-05-18;1,1;7,3;3,6;24;18,44;14,4;79,75;2,333333;
2019-05-19;1,2;8,2;0;24,9;18,88;15,5;75,75;1,666667;
2019-05-20;2,3;9,7;0;25,8;19,04;14,6;61,25;1;
2019-05-21;3,5;9,9;0;26,6;19,9;15,3;59,5;3;
2019-05-22;5;9,9;0;26,9;20,38;16,4;54,75;2,666667;
2019-05-23;5;8,6;0;27,4;21,18;16,5;56,5;2,333333;
2019-05-24;5,2;4,3;0;25;19,18;16,3;81;5;
2019-05-25;2,5;8;0;21;14,24;11,6;72;3;
2019-05-26;2,4;10;0;26,2;16,92;10,2;58,75;1,333333;
2019-05-27;4;9,9;0;28,6;20,16;13,8;55,25;2;
2019-05-28;4,4;9,8;0;27,8;22,18;17,5;62;2,666667;
2019-05-29;4,6;7;0;29;22,92;19,4;68,25;1,666667;
2019-05-30;3,5;9,8;0;28,7;23,48;19,5;56,5;3;
2019-05-31;5,5;9,6;0;28,2;22,72;19;57,25;4,333333;
2019-06-01;5,4;9,8;0;27,8;22,1;18,5;64,25;1;
2019-06-02;4,1;9,4;0;27,9;22,26;19,4;65;1,666667;
2019-06-03;4;3,6;0;24,8;18,28;14,6;86,75;3;
2019-06-04;,9;7,1;10,4;21,4;14,88;12,8;82,5;,666667;
2019-06-05;1,8;10;0;21,4;14,5;8,7;67,75;3,333333;
2019-06-06;3,3;9,9;0;23,8;16,62;10,3;60,75;2;
2019-06-07;4,1;10;0;24,4;17,38;13,3;58;2,333333;
2019-06-08;3,7;7,5;0;25;17,48;13;63,25;0;
2019-06-09;2,9;9,9;0;24,4;17,18;12,3;65,25;2,333333;
2019-06-10;3,3;9,9;0;24,1;17,3;11,6;62,5;3;
2019-06-11;4,3;9,9;0;25,8;19,08;14,6;61,25;3;
2019-06-12;3,7;8,7;0;26;20,06;14,9;65,5;3;
2019-06-13;3,7;9,9;0;26,3;20,76;17,1;67,75;3,666667;
2019-06-14;3,8;9,9;0;26,2;20,4;17;61,5;3;
2019-06-15;4,5;9,9;0;26,2;20,28;14,4;61,25;2,666667;
2019-06-16;4,2;9,1;0;25,8;20,92;17;55,75;2,333333;
2019-06-17;3,8;9,5;0;24,8;18,62;14,1;63;1,666667;
2019-06-18;3,9;9,2;0;26,1;20,2;14,5;60,25;,666667;
2019-06-19;4,7;9,5;0;25,8;20,22;17,3;60,25;2;
2019-06-20;4,1;9,7;0;26,3;20,12;15,1;60,75;2,666667;
2019-06-21;3,4;9,5;0;24,8;18,88;14,4;65,25;2,666667;
2019-06-22;3,4;9,5;0;24,4;18,36;13,4;63,75;2,333333;
2019-06-23;3,8;9,5;0;24;18,44;14,8;63,75;2,666667;
2019-06-24;3,5;9,5;0;25,2;19,34;14,7;62,25;1,666667;
2019-06-25;4;7,8;0;26,4;21,34;16,1;58,25;2,333333;
2019-06-26;5,2;9,9;0;28,1;22,62;18,6;49;3,133333;
2019-06-27;6,1;6,7;0;27,4;20,88;16,2;59,25;2;
2019-06-28;3,9;9,9;0;27,3;21,44;17,3;59,5;3,666667;
2019-06-29;4,4;9,8;0;26,8;20,56;15,2;58;3,666667;
2019-06-30;4,2;9,9;0;27,1;20,88;15,7;59,25;2,666667;
2019-07-01;5,2;9,9;0;27,4;20,96;16,6;55,25;2,333333;
2019-07-02;6,1;6,1;0;27;20,8;17,4;52;3;
2019-07-03;6,4;8,4;0;26,8;21,52;17,6;48,25;3,77256;
2019-07-04;6,8;6,1;0;25,4;18,64;13,6;74;5,333333;
2019-07-05;2,8;0;5,3;18,4;15,72;14,2;93,5;4,333333;
2019-07-06;,6;8,4;2,9;17,6;11,16;9,4;66,75;2,333333;
2019-07-07;2,6;10;0;20;11,44;5,2;56,5;3;
2019-07-08;3,3;10;0;23;14,14;7,3;56;4;
2019-07-09;4,2;9,9;0;25;16,94;10,7;47,75;3;
2019-07-10;4,5;10;0;25,2;16,96;12,1;53,75;3,333333;
2019-07-11;4,9;9,9;0;24,8;17,58;13,5;51,5;2,666667;
2019-07-12;4,6;9,9;0;27,6;19,32;13,6;46,75;2,333333;
2019-07-13;5,5;9,9;0;28,3;21,6;15,5;47,75;2,333333;
2019-07-14;5,3;8,1;0;27,5;20,96;17,7;50;1;
2019-07-15;5,4;7,3;0;28,6;21,68;17,8;45,75;1,666667;
2019-07-16;5,3;7;0;24,6;18,06;14,5;70;1,333333;
2019-07-17;2,7;8,1;0;23,2;14,64;8,8;64,75;3;
2019-07-18;3,3;8,5;0;23,8;16,26;10,1;61,25;3,666667;
2019-07-19;3,5;9,9;0;23,2;16,52;11,6;54,75;3,333333;
2019-07-20;4,9;9,5;0;23,6;17,4;12,8;55,25;3;
2019-07-21;4,3;4,8;0;23;17,36;11;61,75;3,333333;
2019-07-22;4,3;8,2;0;24,6;18,6;14,8;58,75;4;
2019-07-23;4,6;9,8;0;25,6;19,36;14,4;60,25;2,333333;
2019-07-24;4,4;9,9;0;26,7;20,98;15,8;55,5;,2;
2019-07-25;4,5;8,5;0;27,2;20,36;16;54;3,333333;
2019-07-26;5,1;9,5;0;26,6;20,56;16,4;48,75;3,666667;
2019-07-27;6,7;9,9;0;26,4;19,8;16;44;3;
2019-07-28;5,9;9,8;0;25,6;18,84;13,2;47;1,333333;
2019-07-29;5,5;3,8;0;25,4;20,14;15,9;48,25;3;
2019-07-30;6;8,5;0;27,8;20,8;17,2;51,75;2,666667;
2019-07-31;5;9,8;,3;27,8;20,2;14,4;47,75;2,666667;
2019-08-01;5,5;9,4;0;29,2;22,76;17;39,25;3,333333;
2019-08-02;8,6;5,7;0;29,1;23,74;20;39,5;,3;
2019-08-03;6,4;1,8;0;24;17,04;14,4;81,75;3;
2019-08-04;1,2;0;,4;16,8;13,32;11,6;92,5;3,333333;
2019-08-05;,3;2,4;22,3;17,6;13,36;10,4;88,75;3;
2019-08-06;,7;5;31,3;22,6;16,82;11,5;74,75;3,333333;
2019-08-07;2,9;9,3;0;25,4;19,48;14,2;65,5;4,333333;
2019-08-08;3,5;10,2;0;27,2;20,5;14,7;60,25;2,666667;
2019-08-09;4,7;9,2;0;27,8;22,08;16,6;54,75;1,333333;
2019-08-10;5,7;10,2;0;29,3;22,84;18,3;42;2,666667;
2019-08-11;6,8;10,3;0;29,8;23,72;17;40,5;2,333333;
2019-08-12;7,4;10,5;0;29,4;23,54;18,9;44;2;
2019-08-13;7,8;9,7;0;30,3;24,14;20,8;41,5;3;
2019-08-14;5,6;8,3;0;25,7;19,34;15;68,75;3,666667;
2019-08-15;3,4;10,3;0;25,2;17,72;12;57,75;3,666667;
2019-08-16;4,6;10,5;0;25,2;19,24;12,6;51;3;
2019-08-17;5,7;10,2;0;26,6;20,44;15,6;46,25;3,666667;
2019-08-18;7,8;5,6;0;29,4;22,98;18,1;43;2;
2019-08-19;6,6;0;0;28,2;22,58;19,5;52;3;
2019-08-20;5;,1;0;25,4;20,64;18,4;68,5;2,333333;
2019-08-21;2,5;9,7;2,1;28,5;20,92;14,9;60,25;2,666667;
2019-08-22;3,8;10,2;0;28,8;20,38;14,7;63,75;2;
2019-08-23;3,7;8,6;0;24,8;18,56;14,6;63,75;2;
2019-08-24;3,6;10,8;0;26,3;18,44;11,9;49,5;2,666667;
2019-08-25;4,6;10,6;0;28,5;20,02;12,3;50,5;2,666667;
2019-08-26;5,5;10,5;0;28,2;21,16;15,2;47,75;3,333333;
2019-08-27;6,2;8,4;0;28,3;21,92;17,1;44,25;3,333333;
2019-08-28;5,8;,4;0;24,6;19,58;17,3;55,25;3,333333;
2019-08-29;4,4;3,4;0;26,6;20,16;15,7;52,5;2,666667;
2019-08-30;6,1;10,5;0;30,3;23,14;17,4;41,5;3;
2019-08-31;7,5;8,4;0;31,8;25,8;21;39,75;3,333333;
2019-09-01;8,2;7,5;0;31,8;21,44;17,6;65;2,666667;
2019-09-02;4,9;8,3;10,1;29,6;22,08;15,2;63,75;1,333333;
2019-09-03;4,7;7,3;0;31,3;24,58;20,3;51;2,666667;
2019-09-04;5,7;9,8;0;32,8;25,16;19,6;49,5;2,333333;
2019-09-05;6,1;7,5;0;32,2;23,24;19;60,5;2;
2019-09-06;4,9;8,5;0;30;21,88;16,8;65,75;4,333333;
2019-09-07;4,5;10,6;5,7;30,3;23,48;17,7;65;2,333333;
2019-09-08;5;10;0;31,4;24,98;19,5;44,25;3,666667;
2019-09-09;5,8;10,8;0;30,3;24,24;19,7;43;3,666667;
2019-09-10;8,6;10,4;0;34,2;27;21,8;40,5;2,333333;
2019-09-11;8,7;10,4;0;34,9;27,68;23,3;35;1;
2019-09-12;10,2;10,6;0;35,4;28,36;24,4;28,5;2,333333;
2019-09-13;9,9;8,8;0;35,6;27,6;22;38,75;2,333333;
2019-09-14;7,1;6,1;0;33,6;26,52;20,4;40,5;3;
2019-09-15;8,8;10,3;0;33;26,16;20;37;3,666667;
2019-09-16;8;9,8;0;33,2;26,14;19,9;35,5;3;
2019-09-17;9;8,9;0;33,6;27,44;22,6;32;2;
2019-09-18;11,3;6,9;0;35;28,44;23,4;28,75;3,666667;
2019-09-19;12;2,6;0;34,1;28,56;24,1;28,5;3,666667;
2019-09-20;11,9;1,8;0;34,6;26,64;23;41,5;4;
2019-09-21;8,1;,3;0;30,4;24,26;20,5;61;1,333333;
2019-09-22;3,9;6,9;0;34,3;24,44;19,9;61,75;3;
2019-09-23;5;5,1;0;29;22,4;17,4;60;4,666667;
2019-09-24;5,3;5,5;0;29,5;22,22;15,8;59;4;
2019-09-25;5,1;0;20,6;22,4;16,96;15,2;95,25;3;
2019-09-26;,2;0;58,2;18,6;16,78;15,1;97;1,333333;
2019-09-27;,2;7,2;6,9;26,2;18,72;13,8;74,75;2;
2019-09-28;2,6;10,5;0;29,5;21,52;14,5;58;2,333333;
2019-09-29;4,9;9,1;0;29,9;22,14;15,6;53,5;2,333333;
2019-09-30;4,8;9,5;0;30,8;23,42;16,5;53,5;3,333333;
2019-10-01;5,5;7,5;0;32,1;25,28;19,3;50,5;2,333333;
2019-10-02;6,7;7,8;0;33,8;26,32;21;45;2,333333;
2019-10-03;6,6;8,3;0;33,7;26;20,9;36,75;2,333333;
2019-10-04;7,6;8,9;0;32,4;24,92;18,8;40,25;2,666667;
2019-10-05;7,6;8,1;0;31,6;25,88;19,4;42,25;3,666667;
2019-10-06;7,6;4,6;0;32;22,72;19;68,25;3;
2019-10-07;5,4;6,1;2,8;30,4;23,1;18,1;72,5;2;
2019-10-08;3,6;0;13,1;23;20,86;19,2;89,5;3;
2019-10-09;,9;,7;3,6;26,2;20,76;18;90;2,666667;
2019-10-10;1,3;0;9,2;22;19,04;17;90,25;2;
2019-10-11;1,3;2,8;1,9;28,2;22,38;16,7;67,25;2,666667;
2019-10-12;4,5;5;,2;31,8;25,72;20,8;50,25;1,666667;
2019-10-13;7;5,3;0;32,2;26,28;21,8;49;1,666667;
2019-10-14;7,3;6;0;33,1;27,18;21,8;40,5;2,333333;
2019-10-15;7,3;3,4;0;32,6;25,2;17,8;51;2;
2019-10-16;5,8;3,3;0;31,8;25,7;20,1;51;3;
2019-10-17;6,6;4,1;0;32,2;26,06;20,7;45,75;3,333333;
2019-10-18;9,3;3;0;33,5;27,5;22,6;39;2,333333;
2019-10-19;7,7;1,2;0;32,2;24,72;20,8;60;1,666667;
2019-10-20;4,4;3,5;0;32,6;25,36;19,6;58,5;2;
2019-10-21;4,6;,1;,5;27,6;19,48;17;85;1,666667;
2019-10-22;2;,8;55,1;26;19,92;16,7;81,75;,666667;
2019-10-23;2,1;2,9;0;30,4;23,74;17,7;64,5;2;
2019-10-24;4,1;3,4;0;30,8;22,6;19,4;73,75;3,666667;
2019-10-25;5,6;5,3;4,9;31,6;25,3;17,9;50,25;2,666667;
2019-10-26;6,6;2,7;0;32;26,04;20,6;54,75;3,333333;
2019-10-27;5,6;4;0;31,8;25,36;19,2;54,25;3;
2019-10-28;6;4;0;30,4;23,74;17,7;59;1,333333;
2019-10-29;4,5;2,2;5;30,2;22,72;18,4;71,25;5,333333;
2019-10-30;4,1;4,2;22,9;30,8;23,62;18,1;66,75;2,666667;
2019-10-31;4,1;3,3;0;29,8;23,04;19,6;74;2,666667;
2019-11-01;2,8;2,3;8,3;29,6;23,1;19,1;72,75;2,333333;
2019-11-02;2,9;4,5;3,7;28,6;23,8;19;63;3,333333;
2019-11-03;4,5;4;0;32,6;25,62;19,9;59;1,333333;
2019-11-04;6,3;,5;0;32,9;26,3;22,4;58,25;2;
2019-11-05;5,1;1,2;28,1;30,1;24,16;18,9;73,5;,666667;
2019-11-06;3;2,1;0;31,2;23,28;19;85;1;
2019-11-07;2,7;2,2;29,6;30,6;23,18;18,9;74,5;3;
2019-11-08;3,2;0;21,3;27;21,82;18,5;84,5;2;
2019-11-09;2,5;1,3;0;30,2;23,76;20;70,5;2,333333;
2019-11-10;3,1;1,8;4,4;29;23,68;19,8;77,75;,666667;
2019-11-11;2,6;3,9;0;32,4;24,12;20,4;72,25;1,666667;
2019-11-12;3,2;2,1;5,6;29,4;22,98;18,7;70,5;2,066667;
2019-11-13;1,2;1,8;0;29,8;23,14;19,1;72;1,666667;
2019-11-14;1;0;,6;27,4;22,2;19,2;77,75;3;
2019-11-15;2,1;0;10,8;22,8;20,68;18,8;88,5;3;
2019-11-16;,7;2,9;1,6;29;22,96;19,4;73,75;1,666667;
2019-11-17;1,7;5,4;0;30,9;23,6;17,9;67,75;2;
2019-11-18;2,5;2,8;0;30,3;23,46;19;71,25;3,333333;
2019-11-19;1,7;0;0;27,2;22,98;18,9;69,75;1,666667;
2019-11-20;1,9;,3;0;29,4;23,7;19,5;67,25;2,333333;
2019-11-21;2,3;2,1;0;29,6;23,62;17,9;61,25;3,333333;
2019-11-22;4,8;1,2;0;29;22,94;19,3;79,75;2,333333;
2019-11-23;3;4,3;9,1;30,6;23,44;18,8;71,5;3,166667;
2019-11-24;2,8;2,1;38,6;27;21,16;17,8;85;2;
2019-11-25;1,4;3,4;0;29,4;23,1;18,3;76,25;2,666667;
2019-11-26;1,8;3,5;13,2;29,4;24,38;19,7;67,5;3,333333;
2019-11-27;1,1;2,1;0;29,8;23,32;20,4;76;4,333333;
2019-11-28;1,6;1,2;24,1;27,8;22,28;20;92,5;2;
2019-11-29;,6;,5;44,6;27,7;21,86;19,4;87,5;1,333333;
2019-11-30;,8;,1;5,4;27;21,88;19,8;86,75;3,666667;
2019-12-01;,3;,5;4,8;29,1;22,58;19,8;84,25;2;
2019-12-02;,7;2,7;10,7;28,7;23,04;19,9;89,75;,666667;
2019-12-03;,7;1,4;2,6;28,8;22,86;18,3;77,5;2,666667;
2019-12-04;,9;1,9;0;27,4;23,22;19,9;84;3;
2019-12-05;,7;,5;6,5;26,6;21,96;19,8;87,5;3,333333;
2019-12-06;,3;1,5;9,3;26,6;21,74;19,3;86,5;3,666667;
2019-12-07;,7;2,3;3,3;29,4;23,4;20;74,25;1,333333;
2019-12-08;1,1;4,9;0;29,6;24,6;19,6;67;2,666667;
2019-12-09;,9;,1;0;26,3;22,14;19,6;86,5;2;
2019-12-10;1,6;,6;5,1;27,1;22,68;19,9;79,5;3;
2019-12-11;2,3;0;6,8;24,8;20,74;18,7;93,75;1,666667;
2019-12-12;,7;,2;58,5;25,8;22;18,6;82,75;2,666667;
2019-12-13;2,2;0;1,1;27,5;22,48;20,1;85;,666667;
2019-12-14;1,3;,9;12,9;29,3;23,52;18,9;77,25;3,333333;
2019-12-15;3,5;1,9;0;29,8;24,42;20,3;63,75;2,666667;
2019-12-16;2,7;5,4;0;32;25,46;20,7;52,25;3;
2019-12-17;2,5;4,8;0;30,8;24,48;21,2;61;2,333333;
2019-12-18;1,6;,7;0;28,6;22,36;17,8;74,5;2,666667;
2019-12-19;1,2;,4;0;28;21,96;19,4;90,75;1,666667;
2019-12-20;,9;0;19,4;28,3;21,54;18,8;83,75;2,333333;
2019-12-21;1,4;1,1;4,8;27,8;22,68;18,6;70,75;2,666667;
2019-12-22;2;0;2;28,6;22,08;18,6;80,5;2,333333;
2019-12-23;1,1;0;17,6;23,8;20,32;17,6;92;,133333;
2019-12-24;1,2;2,2;1,9;27,8;22,18;18,3;72,25;2;
2019-12-25;3,4;4,2;3,3;29,2;22,58;18,3;80,5;1;
2019-12-26;3,1;4,9;,8;30,6;24,5;19,3;63,5;1,666667;
2019-12-27;4,3;4;0;31,9;25,52;19,9;62,75;2,666667;
2019-12-28;4,5;5,6;0;31,6;25,18;20,3;59,25;2,333333;
2019-12-29;4,5;3,3;,3;31,4;24,84;20,4;65,25;1,666667;
2019-12-30;4,5;1,8;0;29,6;24,48;20,6;62,5;3;
2019-12-31;4,6;2,6;0;29,8;24,32;20,2;63,5;3,333333;
2020-01-01;4,6;2,6;0;31,4;24,36;20;75,25;2;
2020-01-02;3,8;,1;11,6;25,8;21,6;19,6;86;2,333333;
2020-01-03;1,7;,7;31,1;26,4;21,98;17,5;87;0;
2020-01-04;1,5;1,9;76;28,2;21,88;17,8;81,5;2,333333;
2020-01-05;2,1;2,4;18;28,1;22,66;19;84,25;2,666667;
2020-01-06;2,7;4,1;5,7;29,4;23,46;18,9;78;3,666667;
2020-01-07;2,3;2,4;0;28,6;22,72;19,8;82,25;3,666667;
2020-01-08;1,3;1,7;8,9;28,8;23;19,4;84,75;3;
2020-01-09;2;,1;,2;29;22,88;20,6;86;,666667;
2020-01-10;1,4;1,8;26,8;30;23,58;20,1;89;1,666667;
2020-01-11;1,7;4,2;1,2;31;25,56;21,2;73,5;1;
2020-01-12;3,5;,3;0;28,4;23,72;21;89,5;0;
2020-01-13;,7;2,3;21,7;29,8;23,52;19,8;81,75;,666667;
2020-01-14;1,7;4,8;9;31,4;24,62;19,7;70,25;3;
2020-01-15;3,4;4,4;2,2;32,6;26;20,8;60,75;3,333333;
2020-01-16;2,4;4,1;0;32;26,46;18,3;62,75;1,333333;
2020-01-17;1,7;0;0;29;23,56;21,2;84;1,666667;
2020-01-18;,8;1,9;1,1;29,2;22,6;19,8;86;2,333333;
2020-01-19;1,4;,3;39,5;27,6;22,84;19,8;87;1,666667;
